country_name,region_name,harvest_period,growing_season_year,date_on,climate_risk_cnt_locations_heat_stress_risk_low,climate_risk_cnt_locations_heat_stress_risk_medium,climate_risk_cnt_locations_heat_stress_risk_high,climate_risk_cnt_locations_unseasonably_cold_risk_low,climate_risk_cnt_locations_unseasonably_cold_risk_medium,climate_risk_cnt_locations_unseasonably_cold_risk_high,climate_risk_cnt_locations_excess_precip_risk_low,climate_risk_cnt_locations_excess_precip_risk_medium,climate_risk_cnt_locations_excess_precip_risk_high,climate_risk_cnt_locations_drought_risk_low,climate_risk_cnt_locations_drought_risk_medium,climate_risk_cnt_locations_drought_risk_high,futures_close_ZC_1,futures_close_ZC_2,futures_close_ZW_1,futures_close_ZS_1,futures_zc1_ret_pct,futures_zc1_ret_log,futures_zc_term_spread,futures_zc_term_ratio,futures_zc1_ma_20,futures_zc1_ma_60,futures_zc1_ma_120,futures_zc1_vol_20,futures_zc1_vol_60,futures_zw_zc_spread,futures_zc_zw_ratio,futures_zs_zc_spread,futures_zc_zs_ratio,date_on_year,date_on_month,date_on_year_month,hemisphere,koppen,categorical_harvest_period
United States,Nebraska,Off-season,2016,2016-03-29,29,0,0,29,0,0,28,1,0,20,3,6,373.0,377.25,476.75,916.0,0.0067476383265856,0.0067249749076747,4.25,1.0113941018766757,364.0125,362.9916666666667,367.7083333333333,0.0044352110492822,0.0075752393697341,103.75,0.7823807026743577,543.0,0.4072052401746724,2016,3,2016_03,N_2,Dfa,0
United States,Nebraska,Off-season,2016,2016-03-30,29,0,0,29,0,0,28,1,0,20,3,6,367.0,371.5,464.0,909.0,-0.0160857908847185,-0.0162165715892452,4.5,1.0122615803814714,364.675,363.12916666666666,367.4479166666667,0.0061065402486894,0.0078766880011935,97.0,0.790948275862069,542.0,0.4037403740374037,2016,3,2016_03,N_2,Dfa,0
United States,Nebraska,Off-season,2016,2016-03-31,29,0,0,29,0,0,28,1,0,17,6,6,351.5,355.75,473.5,910.75,-0.0422343324250681,-0.0431521368038509,4.25,1.0120910384068278,364.525,363.12916666666666,367.07916666666665,0.0115944793177337,0.0092477923554388,122.0,0.7423442449841605,559.25,0.3859456491902278,2016,3,2016_03,N_2,Dfa,0
United States,Nebraska,Planting,2016,2016-04-01,29,0,0,29,0,0,28,1,0,20,3,6,354.0,357.75,475.75,918.25,0.0071123755334281,0.0070872018830545,3.75,1.0105932203389831,364.5375,363.1458333333333,366.76875,0.0117040208313885,0.0092770691684351,121.75,0.744088281660536,564.25,0.3855159270351211,2016,4,2016_04,N_2,Dfa,1
United States,Nebraska,Planting,2016,2016-04-02,29,0,0,29,0,0,28,1,0,19,6,4,,,,,,,,,,,,,,,,,,2016,4,2016_04,N_2,Dfa,1
United States,Nebraska,Planting,2016,2016-04-03,29,0,0,28,1,0,28,1,0,19,6,4,,,,,,,,,,,,,,,,,,2016,4,2016_04,N_2,Dfa,1
United States,Nebraska,Planting,2016,2016-04-04,29,0,0,29,0,0,28,1,0,21,2,6,354.5,357.75,474.75,913.5,0.0014124293785311,0.0014114328384078,3.25,1.0091678420310295,364.5375,363.1666666666667,366.53333333333336,0.0116986657329963,0.0092783101311499,120.25,0.7467087941021591,559.0,0.3880678708264915,2016,4,2016_04,N_2,Dfa,1
United States,Nebraska,Planting,2016,2016-04-05,29,0,0,29,0,0,29,0,0,21,4,4,356.75,360.0,474.0,904.75,0.0063469675599436,0.0063269103847636,3.25,1.0091100210231254,364.625,363.2291666666667,366.3333333333333,0.0117803100286181,0.0093125171208489,117.25,0.7526371308016878,548.0,0.3943078198397347,2016,4,2016_04,N_2,Dfa,1
United States,Nebraska,Planting,2016,2016-04-06,29,0,0,29,0,0,29,0,0,20,5,4,358.0,360.75,463.0,908.0,0.0035038542396637,0.0034977300437546,2.75,1.00768156424581,364.5875,363.24583333333334,366.1125,0.0115607312852115,0.009208453076612,105.0,0.7732181425485961,550.0,0.394273127753304,2016,4,2016_04,N_2,Dfa,1
United States,Nebraska,Planting,2016,2016-04-07,29,0,0,27,2,0,29,0,0,18,7,4,361.5,364.0,457.0,904.5,0.0097765363128492,0.009729055198119,2.5,1.0069156293222683,364.7125,363.40833333333336,365.96666666666664,0.0117676099280782,0.0090833475669867,95.5,0.7910284463894968,543.0,0.3996683250414594,2016,4,2016_04,N_2,Dfa,1
United States,Nebraska,Planting,2016,2016-04-08,29,0,0,29,0,0,29,0,0,12,13,4,362.25,365.0,460.25,916.75,0.0020746887966804,0.002072539601972,2.75,1.007591442374051,364.7,363.5,365.85625,0.0115706601810474,0.0089060806527708,98.0,0.7870722433460076,554.5,0.395145895827652,2016,4,2016_04,N_2,Dfa,1
United States,Nebraska,Planting,2016,2016-04-09,29,0,0,29,0,0,29,0,0,11,13,5,,,,,,,,,,,,,,,,,,2016,4,2016_04,N_2,Dfa,1
United States,Nebraska,Planting,2016,2016-04-10,29,0,0,29,0,0,29,0,0,12,13,4,,,,,,,,,,,,,,,,,,2016,4,2016_04,N_2,Dfa,1
United States,Nebraska,Planting,2016,2016-04-11,29,0,0,8,12,9,29,0,0,10,15,4,356.75,359.75,447.25,928.25,-0.0151828847481021,-0.0152993248438457,3.0,1.008409250175193,364.2375,363.4791666666667,365.68958333333336,0.0118136520017327,0.0091162033673889,90.5,0.7976523197316937,571.5,0.3843253433880959,2016,4,2016_04,N_2,Dfa,1
United States,Nebraska,Planting,2016,2016-04-12,29,0,0,9,17,3,29,0,0,4,21,4,362.75,365.5,452.5,936.25,0.0168185003503853,0.0166786354073513,2.75,1.007580978635424,363.9375,363.55833333333334,365.6041666666667,0.0123465496456516,0.0093717253741196,89.75,0.8016574585635359,573.5,0.3874499332443257,2016,4,2016_04,N_2,Dfa,1
United States,Nebraska,Planting,2016,2016-04-13,29,0,0,29,0,0,29,0,0,1,24,4,373.5,377.0,461.5,955.75,0.0296347346657477,0.0292041128085749,3.5,1.0093708165997322,364.1875,363.7291666666667,365.57708333333335,0.0140924862809544,0.0099434573839841,88.0,0.80931744312026,582.25,0.3907925712791001,2016,4,2016_04,N_2,Dfa,1
United States,Nebraska,Planting,2016,2016-04-14,29,0,0,29,0,0,29,0,0,1,24,4,374.0,378.0,459.75,948.0,0.001338688085676,0.0013377928416602,4.0,1.0106951871657754,364.475,363.8333333333333,365.5208333333333,0.0140887968650245,0.0098213628605918,85.75,0.8134855899945622,574.0,0.3945147679324894,2016,4,2016_04,N_2,Dfa,1
United States,Nebraska,Planting,2016,2016-04-15,29,0,0,29,0,0,28,1,0,7,19,3,378.5,382.0,459.75,956.0,0.0120320855614972,0.0119602754629708,3.5,1.0092470277410832,364.975,363.99583333333334,365.5229166666667,0.0143076998341991,0.0099327411322484,81.25,0.8232735182164219,577.5,0.3959205020920502,2016,4,2016_04,N_2,Dfa,1
United States,Nebraska,Planting,2016,2016-04-16,29,0,0,29,0,0,21,3,5,13,15,1,,,,,,,,,,,,,,,,,,2016,4,2016_04,N_2,Dfa,1
United States,Nebraska,Planting,2016,2016-04-17,29,0,0,26,0,3,16,5,8,21,8,0,,,,,,,,,,,,,,,,,,2016,4,2016_04,N_2,Dfa,1
United States,Nebraska,Planting,2016,2016-04-18,29,0,0,29,0,0,15,5,9,28,1,0,381.0,385.0,472.75,954.25,0.0066050198150593,0.0065833022491981,4.0,1.010498687664042,365.675,364.2291666666667,365.53333333333336,0.0142905064219671,0.0099395411802038,91.75,0.8059227921734532,573.25,0.3992664396122609,2016,4,2016_04,N_2,Dfa,1
United States,Nebraska,Planting,2016,2016-04-19,29,0,0,29,0,0,15,6,8,29,0,0,384.5,389.5,486.25,985.5,0.0091863517060366,0.0091444138189977,5.0,1.013003901170351,366.425,364.46666666666664,365.53333333333336,0.0143426011252528,0.0099442470082013,101.75,0.790745501285347,601.0,0.3901572805682394,2016,4,2016_04,N_2,Dfa,1
United States,Nebraska,Planting,2016,2016-04-20,29,0,0,29,0,0,2,19,8,29,0,0,394.75,399.75,504.25,1009.75,0.0266579973992198,0.0263088641900521,5.0,1.012666244458518,367.6625,364.8833333333333,365.65625,0.0153545824749435,0.0104898145385076,109.5,0.7828458106098165,615.0,0.3909383510769992,2016,4,2016_04,N_2,Dfa,1
United States,Nebraska,Planting,2016,2016-04-21,29,0,0,29,0,0,3,21,5,29,0,0,384.5,389.75,495.75,1018.75,-0.025965801139962,-0.0263088641900521,5.25,1.0136540962288687,368.4625,365.1375,365.7270833333333,0.0166391070391258,0.0110551890115549,111.25,0.7755925365607665,634.25,0.3774233128834355,2016,4,2016_04,N_2,Dfa,1
United States,Nebraska,Planting,2016,2016-04-22,29,0,0,25,4,0,8,18,3,29,0,0,371.75,375.5,467.0,987.0,-0.0331599479843953,-0.0337222036054347,3.75,1.0100874243443174,368.55,365.1791666666667,365.65833333333336,0.0184138541291309,0.0118899069520593,95.25,0.7960385438972163,615.25,0.3766464032421479,2016,4,2016_04,N_2,Dfa,1
United States,Nebraska,Planting,2016,2016-04-23,29,0,0,29,0,0,13,15,1,27,2,0,,,,,,,,,,,,,,,,,,2016,4,2016_04,N_2,Dfa,1
United States,Nebraska,Planting,2016,2016-04-24,29,0,0,29,0,0,20,9,0,20,9,0,,,,,,,,,,,,,,,,,,2016,4,2016_04,N_2,Dfa,1
United States,Nebraska,Planting,2016,2016-04-25,29,0,0,29,0,0,24,5,0,20,7,2,377.0,381.75,471.25,999.75,0.0141223940820442,0.0140236021077466,4.75,1.0125994694960212,368.875,365.37083333333334,365.6145833333333,0.0186683129089322,0.0119451032667798,94.25,0.8,622.75,0.3770942735683921,2016,4,2016_04,N_2,Dfa,1
United States,Nebraska,Planting,2016,2016-04-26,29,0,0,29,0,0,24,5,0,21,7,1,382.25,387.25,479.75,1017.75,0.0139257294429708,0.0138296573611604,5.0,1.013080444735121,369.3375,365.5416666666667,365.6625,0.0188519758246431,0.01186105031417,97.5,0.7967691505992704,635.5,0.3755833947433063,2016,4,2016_04,N_2,Dfa,1
United States,Nebraska,Planting,2016,2016-04-27,29,0,0,29,0,0,15,12,2,26,3,0,380.75,384.75,474.25,1019.0,-0.0039241334205363,-0.0039318530339,4.0,1.010505581089954,370.025,365.7,365.6645833333333,0.0184502729411635,0.0118705265687594,93.5,0.8028465998945704,638.25,0.3736506378802748,2016,4,2016_04,N_2,Dfa,1
United States,Nebraska,Planting,2016,2016-04-28,29,0,0,29,0,0,8,19,2,29,0,0,387.0,391.25,475.5,1018.0,0.0164149704530531,0.0162817012545106,4.25,1.0109819121447028,371.8,365.94166666666666,365.71875,0.0154689680663367,0.0120423821894282,88.5,0.8138801261829653,631.0,0.3801571709233792,2016,4,2016_04,N_2,Dfa,1
United States,Nebraska,Planting,2016,2016-04-29,29,0,0,29,0,0,3,22,4,29,0,0,390.25,391.75,478.0,1021.0,0.0083979328165375,0.0083628663657595,1.5,1.0038436899423446,373.6125,366.2625,365.85,0.015481151300433,0.0120663781969268,87.75,0.8164225941422594,630.75,0.3822233104799216,2016,4,2016_04,N_2,Dfa,1
United States,Nebraska,Planting,2016,2016-04-30,29,0,0,29,0,0,1,20,8,29,0,0,,,,,,,,,,,,,,,,,,2016,4,2016_04,N_2,Dfa,1
United States,Nebraska,Planting,2016,2016-05-01,29,0,0,27,0,2,3,19,7,29,0,0,,,,,,,,,,,,,,,,,,2016,5,2016_05,N_2,Dfa,1
United States,Nebraska,Planting,2016,2016-05-02,29,0,0,29,0,0,2,17,10,29,0,0,390.25,391.75,477.0,1035.5,0.0,0.0,1.5,1.0038436899423446,375.4,366.625,365.99375,0.0155015902940544,0.0120252193297207,86.75,0.8181341719077568,645.25,0.376871076774505,2016,5,2016_05,N_2,Dfa,1
United States,Nebraska,Planting,2016,2016-05-03,29,0,0,29,0,0,2,16,11,29,0,0,378.25,379.75,459.75,1021.5,-0.0307495195387571,-0.0312322067270764,1.5,1.0039656311962988,376.475,366.8333333333333,366.08958333333334,0.0174233860496567,0.012662785057813,81.5,0.8227297444263186,643.25,0.3702887909936368,2016,5,2016_05,N_2,Dfa,1
United States,Nebraska,Planting,2016,2016-05-04,29,0,0,29,0,0,8,13,8,29,0,0,373.25,376.75,460.5,1024.5,-0.0132187706543291,-0.0133069162491654,3.5,1.0093770931011383,377.2375,367.01666666666665,366.2083333333333,0.0177989444089434,0.0127212830557982,87.25,0.8105320304017373,651.25,0.3643240605173255,2016,5,2016_05,N_2,Dfa,1
United States,Nebraska,Planting,2016,2016-05-05,29,0,0,29,0,0,9,15,5,27,2,0,371.75,373.75,453.0,1003.5,-0.0040187541862022,-0.0040268510790353,2.0,1.0053799596503026,377.75,367.1958333333333,366.2875,0.0177587367058692,0.0127245440365323,81.25,0.8206401766004415,631.75,0.3704534130543099,2016,5,2016_05,N_2,Dfa,1
United States,Nebraska,Planting,2016,2016-05-06,29,0,0,29,0,0,11,16,2,25,4,0,376.0,377.5,453.25,1026.25,0.0114324142568931,0.0113675580496304,1.5,1.0039893617021276,378.4375,367.4583333333333,366.40416666666664,0.0178960453590598,0.0127962409384945,77.25,0.8295642581356867,650.25,0.3663824604141291,2016,5,2016_05,N_2,Dfa,1
United States,Nebraska,Planting,2016,2016-05-07,29,0,0,29,0,0,29,0,0,21,8,0,,,,,,,,,,,,,,,,,,2016,5,2016_05,N_2,Dfa,1
United States,Nebraska,Planting,2016,2016-05-08,29,0,0,29,0,0,28,1,0,19,9,1,,,,,,,,,,,,,,,,,,2016,5,2016_05,N_2,Dfa,1
United States,Nebraska,Planting,2016,2016-05-09,29,0,0,29,0,0,17,10,2,27,2,0,367.75,369.0,447.0,1018.75,-0.0219414893617021,-0.0221857839083474,1.25,1.0033990482664854,378.9875,367.5833333333333,366.48333333333335,0.0182972450132696,0.013128541469614,79.25,0.8227069351230425,651.0,0.3609815950920245,2016,5,2016_05,N_2,Dfa,1
United States,Nebraska,Planting,2016,2016-05-10,29,0,0,29,0,0,14,13,2,27,2,0,378.5,381.0,451.5,1076.0,0.0292318150917743,0.0288127133959559,2.5,1.0066050198150591,379.775,367.9125,366.6375,0.0190335334632202,0.0136289104177542,73.0,0.8383167220376523,697.5,0.3517657992565056,2016,5,2016_05,N_2,Dfa,1
United States,Nebraska,Planting,2016,2016-05-11,29,0,0,29,0,0,6,12,11,29,0,0,374.0,377.5,449.5,1069.75,-0.0118890356671069,-0.0119602754629708,3.5,1.0093582887700534,379.8,368.09583333333336,366.7375,0.0181386030544998,0.0136527659422669,75.5,0.8320355951056729,695.75,0.3496143958868895,2016,5,2016_05,N_2,Dfa,1
United States,Nebraska,Planting,2016,2016-05-12,29,0,0,27,0,2,5,17,7,29,0,0,385.25,389.0,458.5,1064.5,0.0300802139037432,0.0296366767856932,3.75,1.009733939000649,380.3625,368.3958333333333,366.93333333333334,0.0193309441185249,0.014104888015209,73.25,0.8402399127589967,679.25,0.3619069985908877,2016,5,2016_05,N_2,Dfa,1
United States,Nebraska,Planting,2016,2016-05-13,29,0,0,29,0,0,5,16,8,29,0,0,390.75,393.25,474.75,1065.0,0.0142764438676183,0.0141754951013606,2.5,1.0063979526551503,380.975,368.81666666666666,367.15416666666664,0.0194007065513941,0.0141893160861171,84.0,0.8230647709320695,674.25,0.3669014084507042,2016,5,2016_05,N_2,Dfa,1
United States,Nebraska,Planting,2016,2016-05-14,29,0,0,29,0,0,5,17,7,29,0,0,,,,,,,,,,,,,,,,,,2016,5,2016_05,N_2,Dfa,1
United States,Nebraska,Planting,2016,2016-05-15,29,0,0,29,0,0,5,18,6,29,0,0,,,,,,,,,,,,,,,,,,2016,5,2016_05,N_2,Dfa,1
United States,Nebraska,Planting,2016,2016-05-16,29,0,0,29,0,0,3,20,6,29,0,0,394.0,396.0,474.75,1064.5,0.0083173384516954,0.0082829399963477,2.0,1.0050761421319796,381.625,369.2916666666667,367.41041666666666,0.0194269123853392,0.0142178595789096,80.75,0.8299104791995787,670.5,0.3701268201033349,2016,5,2016_05,N_2,Dfa,1
United States,Nebraska,Planting,2016,2016-05-17,29,0,0,29,0,0,9,18,2,29,0,0,397.0,399.75,481.75,1080.25,0.0076142131979695,0.0075853713892568,2.75,1.006926952141058,382.25,369.78333333333336,367.65833333333336,0.0193988629364713,0.0142310645793354,84.75,0.8240788790866632,683.25,0.3675075214070817,2016,5,2016_05,N_2,Dfa,1
United States,Nebraska,Planting,2016,2016-05-18,29,0,0,29,0,0,29,0,0,27,2,0,399.5,402.25,480.0,1075.25,0.0062972292191436,0.0062774845191384,2.75,1.006883604505632,382.4875,370.40833333333336,367.95208333333335,0.0185398184701783,0.0140808740849658,80.5,0.8322916666666667,675.75,0.3715415019762846,2016,5,2016_05,N_2,Dfa,1
United States,Nebraska,Planting,2016,2016-05-19,29,0,0,29,0,0,29,0,0,17,12,0,390.0,392.5,468.75,1071.5,-0.0237797246558197,-0.024067026082637,2.5,1.0064102564102564,382.7625,370.9125,368.15208333333334,0.0183796995409746,0.0144274288714112,78.75,0.832,681.5,0.3639757349510032,2016,5,2016_05,N_2,Dfa,1
United States,Nebraska,Planting,2016,2016-05-20,29,0,0,29,0,0,29,0,0,0,27,2,394.5,396.75,467.75,1074.25,0.0115384615384614,0.0114724011622371,2.25,1.005703422053232,383.9,371.5625,368.4458333333333,0.016661022931766,0.0143784670867912,73.25,0.843399251737039,679.75,0.3672329532231789,2016,5,2016_05,N_2,Dfa,1
United States,Nebraska,Planting,2016,2016-05-21,29,0,0,29,0,0,29,0,0,0,21,8,,,,,,,,,,,,,,,,,,2016,5,2016_05,N_2,Dfa,1
United States,Nebraska,Planting,2016,2016-05-22,29,0,0,29,0,0,29,0,0,1,15,13,,,,,,,,,,,,,,,,,,2016,5,2016_05,N_2,Dfa,1
United States,Nebraska,Planting,2016,2016-05-23,29,0,0,29,0,0,29,0,0,2,12,15,397.75,399.75,462.0,1058.5,0.0082382762991128,0.0082045269319666,2.0,1.0050282840980516,384.9375,372.28333333333336,368.71875,0.0165075050628465,0.0143886497187146,64.25,0.8609307359307359,660.75,0.3757675956542277,2016,5,2016_05,N_2,Dfa,1
United States,Nebraska,Planting,2016,2016-05-24,29,0,0,29,0,0,29,0,0,5,10,14,397.5,400.0,464.0,1054.75,-0.0006285355122563,-0.0006287331235093,2.5,1.0062893081761006,385.7,373.01666666666665,368.97291666666666,0.0163114312052086,0.0143789213420572,66.5,0.8566810344827587,657.25,0.3768665560559374,2016,5,2016_05,N_2,Dfa,1
United States,Nebraska,Planting,2016,2016-05-25,29,0,0,29,0,0,24,4,1,9,13,7,404.75,407.25,466.0,1085.5,0.0182389937106919,0.0180746584633579,2.5,1.0061766522544782,386.9,373.8666666666667,369.3125,0.01663145118488,0.0145283349875121,61.25,0.8685622317596566,680.75,0.3728696453247351,2016,5,2016_05,N_2,Dfa,1
United States,Nebraska,Planting,2016,2016-05-26,29,0,0,29,0,0,25,3,1,8,8,13,408.25,410.5,481.25,1079.75,0.0086473131562692,0.0086101392928297,2.25,1.005511328842621,387.9625,374.7625,369.62916666666666,0.0163954495606179,0.01455099235785,73.0,0.8483116883116883,671.5,0.3780967816624218,2016,5,2016_05,N_2,Dfa,1
United States,Nebraska,Planting,2016,2016-05-27,29,0,0,29,0,0,25,1,3,8,13,8,412.75,414.25,481.5,1086.5,0.0110226576852419,0.0109623509496632,1.5,1.003634161114476,389.0875,375.74583333333334,369.93333333333334,0.0164529841899015,0.0145797907686342,68.75,0.8572170301142263,673.75,0.3798895536125172,2016,5,2016_05,N_2,Dfa,1
United States,Nebraska,Planting,2016,2016-05-28,29,0,0,29,0,0,19,7,3,17,11,1,,,,,,,,,,,,,,,,,,2016,5,2016_05,N_2,Dfa,1
United States,Nebraska,Planting,2016,2016-05-29,29,0,0,29,0,0,22,4,3,23,5,1,,,,,,,,,,,,,,,,,,2016,5,2016_05,N_2,Dfa,1
United States,Nebraska,Planting,2016,2016-05-30,29,0,0,29,0,0,22,5,2,25,4,0,,,,,,,,,,,,,,,,,,2016,5,2016_05,N_2,Dfa,1
United States,Nebraska,Planting,2016,2016-05-31,29,0,0,29,0,0,15,13,1,26,3,0,404.75,406.75,464.5,1078.5,-0.019382192610539,-0.0195724902424929,2.0,1.0049413218035823,389.8125,376.5833333333333,370.23541666666665,0.0171893341623798,0.014855427383213,59.75,0.871367061356297,673.75,0.3752897542883635,2016,5,2016_05,N_2,Dfa,1
United States,Nebraska,Mid-season,2016,2016-06-01,29,0,0,29,0,0,20,9,0,24,5,0,413.75,415.0,473.75,1099.75,0.0222359481161209,0.0219923341335279,1.25,1.003021148036254,391.5875,377.5625,370.6,0.0159177898228496,0.0150754538967787,60.0,0.8733509234828496,686.0,0.3762218686065015,2016,6,2016_06,N_2,Dfa,2
United States,Nebraska,Mid-season,2016,2016-06-02,29,0,0,29,0,0,20,8,1,27,2,0,415.25,415.75,485.5,1144.25,0.0036253776435044,0.0036188218021315,0.5,1.0012040939193256,393.6875,378.50416666666666,370.9625,0.0153603603762974,0.0150404354370865,70.25,0.8553038105046344,729.0,0.3629014638409438,2016,6,2016_06,N_2,Dfa,2
United States,Nebraska,Mid-season,2016,2016-06-03,29,0,0,29,0,0,25,4,0,22,7,0,418.25,419.75,497.25,1132.0,0.0072245635159542,0.0071985913735295,1.5,1.0035863717872089,396.0125,379.4916666666667,371.3041666666667,0.0152001859879828,0.0150503916094752,79.0,0.8411261940673705,713.75,0.3694787985865724,2016,6,2016_06,N_2,Dfa,2
United States,Nebraska,Mid-season,2016,2016-06-04,29,0,0,29,0,0,29,0,0,22,7,0,,,,,,,,,,,,,,,,,,2016,6,2016_06,N_2,Dfa,2
United States,Nebraska,Mid-season,2016,2016-06-05,29,0,0,29,0,0,29,0,0,22,7,0,,,,,,,,,,,,,,,,,,2016,6,2016_06,N_2,Dfa,2
United States,Nebraska,Mid-season,2016,2016-06-06,29,0,0,29,0,0,29,0,0,16,11,2,427.25,429.0,507.5,1138.25,0.0215182307232515,0.0212899821287662,1.75,1.0040959625511996,398.575,380.5708333333333,371.75625,0.0155524272700672,0.015220069694679,80.25,0.8418719211822661,711.0,0.3753569075334944,2016,6,2016_06,N_2,Dfa,2
United States,Nebraska,Mid-season,2016,2016-06-07,29,0,0,29,0,0,29,0,0,10,17,2,427.75,430.5,509.0,1141.25,0.0011702750146285,0.0011695907766027,2.75,1.0064289888953828,401.575,381.6,372.1625,0.0141185551585488,0.0151952360875219,81.25,0.8403732809430255,713.5,0.3748083242059146,2016,6,2016_06,N_2,Dfa,2
United States,Nebraska,Mid-season,2016,2016-06-08,29,0,0,29,0,0,29,0,0,6,19,4,431.25,434.75,519.5,1177.75,0.0081823495032145,0.0081490555732672,3.5,1.0081159420289856,404.2125,382.64166666666665,372.6125,0.0131808304143104,0.015199059314104,88.25,0.8301251203079885,746.5,0.3661642963277435,2016,6,2016_06,N_2,Dfa,2
United States,Nebraska,Mid-season,2016,2016-06-09,29,0,0,29,0,0,29,0,0,3,20,6,426.5,430.5,510.25,1176.0,-0.0110144927536232,-0.011075601413836,4.0,1.0093786635404456,406.8375,383.60833333333335,373.0854166666667,0.0131174677272392,0.0152965758214201,83.75,0.8358647721705047,749.5,0.3626700680272108,2016,6,2016_06,N_2,Dfa,2
United States,Nebraska,Mid-season,2016,2016-06-10,29,0,0,29,0,0,29,0,0,2,13,14,423.0,427.5,495.0,1178.25,-0.0082063305978897,-0.0082401878854563,4.5,1.0106382978723405,408.725,384.5208333333333,373.4916666666667,0.0122889620645631,0.0153543084578429,72.0,0.8545454545454545,755.25,0.3590070019096117,2016,6,2016_06,N_2,Dfa,2
United States,Nebraska,Mid-season,2016,2016-06-11,29,0,0,29,0,0,29,0,0,1,13,15,,,,,,,,,,,,,,,,,,2016,6,2016_06,N_2,Dfa,2
United States,Nebraska,Mid-season,2016,2016-06-12,29,0,0,29,0,0,29,0,0,4,10,15,,,,,,,,,,,,,,,,,,2016,6,2016_06,N_2,Dfa,2
United States,Nebraska,Mid-season,2016,2016-06-13,29,0,0,29,0,0,29,0,0,6,13,10,430.0,435.5,491.25,1169.0,0.0165484633569739,0.0164130296413302,5.5,1.0127906976744183,410.6875,385.54583333333335,373.95416666666665,0.0123916667578825,0.0154599650006511,61.25,0.8753180661577609,739.0,0.3678357570573139,2016,6,2016_06,N_2,Dfa,2
United States,Nebraska,Mid-season,2016,2016-06-14,29,0,0,29,0,0,28,1,0,8,16,5,436.5,441.75,485.0,1169.5,0.0151162790697674,0.0150031665920487,5.25,1.0120274914089349,412.8125,386.70416666666665,374.4916666666667,0.0125829872344796,0.0155160087012011,48.5,0.9,733.0,0.3732364258230012,2016,6,2016_06,N_2,Dfa,2
United States,Nebraska,Mid-season,2016,2016-06-15,26,0,3,29,0,0,27,2,0,10,12,7,429.0,434.0,477.5,1156.0,-0.0171821305841924,-0.0173314563516395,5.0,1.0116550116550116,414.4125,387.6958333333333,375.01458333333335,0.0135203596264013,0.0157242608315289,48.5,0.8984293193717278,727.0,0.3711072664359862,2016,6,2016_06,N_2,Dfa,2
United States,Nebraska,Mid-season,2016,2016-06-16,29,0,0,29,0,0,27,2,0,14,12,3,425.25,430.5,472.5,1134.5,-0.0087412587412587,-0.008779687652046,5.25,1.0123456790123455,415.7,388.6166666666667,375.5125,0.0137994493047989,0.0157918336193968,47.25,0.9,709.25,0.374834728955487,2016,6,2016_06,N_2,Dfa,2
United States,Nebraska,Mid-season,2016,2016-06-17,28,0,1,29,0,0,25,3,1,21,6,2,437.75,442.75,481.25,1159.5,0.0293944738389182,0.0289707398899903,5.0,1.0114220445459736,418.0875,389.7708333333333,376.12291666666664,0.0134418053754017,0.0161449454145404,43.5,0.9096103896103896,721.75,0.377533419577404,2016,6,2016_06,N_2,Dfa,2
United States,Nebraska,Mid-season,2016,2016-06-18,29,0,0,29,0,0,16,11,2,26,1,2,,,,,,,,,,,,,,,,,,2016,6,2016_06,N_2,Dfa,2
United States,Nebraska,Mid-season,2016,2016-06-19,29,0,0,29,0,0,22,5,2,25,3,1,,,,,,,,,,,,,,,,,,2016,6,2016_06,N_2,Dfa,2
United States,Nebraska,Mid-season,2016,2016-06-20,29,0,0,29,0,0,22,6,1,26,2,1,421.25,426.75,473.0,1143.5,-0.0376927470017133,-0.0384214894993899,5.5,1.0130563798219585,419.425,390.625,376.625,0.0165084965534186,0.016976966902684,51.75,0.8905919661733616,722.25,0.3683865325754263,2016,6,2016_06,N_2,Dfa,2
United States,Nebraska,Mid-season,2016,2016-06-21,27,0,2,29,0,0,23,6,0,23,5,1,396.25,402.25,458.5,1133.25,-0.0593471810089021,-0.0611811564750812,6.0,1.0151419558359622,419.35,391.0541666666667,376.90625,0.0216011954229811,0.0187506988545875,62.25,0.8642311886586695,737.0,0.3496580630928744,2016,6,2016_06,N_2,Dfa,2
United States,Nebraska,Mid-season,2016,2016-06-22,29,0,0,29,0,0,24,5,0,21,7,1,393.0,398.25,458.75,1137.5,-0.0082018927444794,-0.0082357133222288,5.25,1.013358778625954,419.125,391.3875,377.18958333333336,0.0216797047087747,0.0187763266945389,65.75,0.8566757493188011,744.5,0.3454945054945055,2016,6,2016_06,N_2,Dfa,2
